simulation,location,sample_fraction,minimum_detectable_prevalence_percent
235,West,Total,0.06041039547766165
235,West,Solids,0.15810386762473155
235,West,Liquid,0.09660785157608563
236,North,Total,0.06920834254016428
236,North,Solids,0.14594273305499533
236,North,Liquid,0.12661326055447894
236,South,Total,0.06149832836550601
236,South,Solids,0.11945416161602794
236,South,Liquid,0.12475937575359913
236,West,Total,0.06187800643643935
236,West,Solids,0.12232664625411699
236,West,Liquid,0.12318610297650419
237,North,Total,0.06446794201851404
237,North,Solids,0.20645273062700709
237,North,Liquid,0.09205139803339385
237,South,Total,0.05968641740441323
237,South,Solids,0.17172441984273581
237,South,Liquid,0.09081555590608983
237,West,Total,0.059666614569798465
237,West,Solids,0.17549089473090307
237,West,Liquid,0.08976618653182425
238,North,Total,0.06321161499337086
238,North,Solids,0.15577217974366556
238,North,Liquid,0.11284340695644335
238,South,Total,0.05898019747551664
238,South,Solids,0.12898956950371734
238,South,Liquid,0.11185013515173847
238,West,Total,0.058995273011024474
238,West,Solids,0.13154492330725318
238,West,Liquid,0.11108678131379388
239,North,Total,0.07742225079437785
239,North,Solids,0.182050368795119
239,North,Liquid,0.13587526505259914
239,South,Total,0.0675915078445614
239,South,Solids,0.15005548368168387
239,South,Liquid,0.1257379794433659
239,West,Total,0.06613581431084305
239,West,Solids,0.15364073874168924
239,West,Liquid,0.11652327201874955
240,North,Total,0.07103957477233644
240,North,Solids,0.183070039449583
240,North,Liquid,0.09814473207441785
240,South,Total,0.062111612607826244
240,South,Solids,0.15268187726985333
240,South,Liquid,0.09715004958495613
240,West,Total,0.0626875859783915
240,West,Solids,0.1553738138630238
240,West,Liquid,0.09639210268189845
241,North,Total,0.06988281537744147
241,North,Solids,0.1348537631123518
241,North,Liquid,0.1325825301665121
241,South,Total,0.061665721049215264
241,South,Solids,0.11275548164117785
241,South,Liquid,0.1309206080461073
241,West,Total,0.06228010473707329
241,West,Solids,0.11525306063967757
241,West,Liquid,0.12944616594944197
242,North,Total,0.06922663058812874
242,North,Solids,0.12175123341957636
242,North,Liquid,0.17042291340065627
242,South,Total,0.062057331649851576
242,South,Solids,0.10044786609953535
242,South,Liquid,0.16613104350302565
242,West,Total,0.061923271743100194
242,West,Solids,0.1026401674554343
242,West,Liquid,0.16194242322168784
243,North,Total,0.06764563984235664
243,North,Solids,0.17355119951405895
243,North,Liquid,0.10189033065994713
243,South,Total,0.060722301503230686
243,South,Solids,0.14427467581684073
243,South,Liquid,0.10093531927691925
243,West,Total,0.06111044865491572
243,West,Solids,0.14716794096738295
243,West,Liquid,0.10020203461120628
244,North,Total,0.06650960012529898
244,North,Solids,0.16376593201256737
244,North,Liquid,0.11691967400094268
244,South,Total,0.06148538234579325
244,South,Solids,0.1362300071208148
244,South,Liquid,0.11359289869165884
244,West,Total,0.06071901614715131
244,West,Solids,0.13907958356892314
244,West,Liquid,0.11040089272393987
245,North,Total,0.07201773174839685
245,North,Solids,0.11748227059387813
245,North,Liquid,0.19460026679011008
245,South,Total,0.06313840197875485
245,South,Solids,0.09563379575277589
245,South,Liquid,0.188921511053548
245,West,Total,0.06318894515133144
245,West,Solids,0.0978693517589521
245,West,Liquid,0.1833955368127653
246,North,Total,0.07082130370759038
246,North,Solids,0.13037670236681995
246,North,Liquid,0.1469721902624077
246,South,Total,0.062343167470110136
246,South,Solids,0.10914254362506243
246,South,Liquid,0.14318443461510422
246,West,Total,0.06260990520913967
246,West,Solids,0.1112457543685381
246,West,Liquid,0.13959536705125394
247,North,Total,0.06709956462139542
247,North,Solids,0.1232781446476264
247,North,Liquid,0.1472845260991099
247,South,Total,0.0605600428725017
247,South,Solids,0.10344618225453135
247,South,Liquid,0.14609933936728728
247,West,Total,0.06094731795901944
247,West,Solids,0.10550180497373979
247,West,Liquid,0.14515142186978963
248,North,Total,0.06582747825889665
248,North,Solids,0.16320740953566176
248,North,Liquid,0.10676126714238107
248,South,Total,0.0600323074548061
248,South,Solids,0.1364489670465473
248,South,Liquid,0.10566840068396764
248,West,Total,0.06024328186100613
248,West,Solids,0.13899538333507344
248,West,Liquid,0.10480034569225137
249,North,Total,0.06656124761769612
249,North,Solids,0.1265177792908878
249,North,Liquid,0.14254165699408158
249,South,Total,0.060264300716498034
249,South,Solids,0.10570928958670772
249,South,Liquid,0.1411997341984321
249,West,Total,0.06066400002886971
249,West,Solids,0.10813655101352809
249,West,Liquid,0.14011560679510218
250,North,Total,0.0757074616319331
250,North,Solids,0.13472654258577274
250,North,Liquid,0.1746061557070173
250,South,Total,0.06627224524943491
250,South,Solids,0.11160458714194235
250,South,Liquid,0.16352845471965372
250,West,Total,0.06521930019979831
250,West,Solids,0.11369498163269326
250,West,Liquid,0.1532722088400018
251,North,Total,0.06566382326971158
251,North,Solids,0.1898718963275495
251,North,Liquid,0.10022895316574063
251,South,Total,0.06064212419387128
251,South,Solids,0.15866577374229224
251,South,Liquid,0.09818156040470963
251,West,Total,0.06029131913561308
251,West,Solids,0.16133070417609208
251,West,Liquid,0.09639861104741847
252,North,Total,0.07201731724125315
252,North,Solids,0.1294265414386457
252,North,Liquid,0.15861775476796283
252,South,Total,0.06286884786111552
252,South,Solids,0.10537858262083101
252,South,Liquid,0.15478865029979158
252,West,Total,0.06315882789110959
252,West,Solids,0.10790245023985316
252,West,Liquid,0.1510978278647249
253,North,Total,0.06728619270555741
253,North,Solids,0.1373960149877499
253,North,Liquid,0.13432605663348623
253,South,Total,0.06070313022207641
253,South,Solids,0.11271032827321602
253,South,Liquid,0.13271533552847803
253,West,Total,0.060995985877882505
253,West,Solids,0.11537938112818383
253,West,Liquid,0.1314262889504606
254,North,Total,0.06440964345664377
254,North,Solids,0.1400869486927203
254,North,Liquid,0.12848145323758814
254,South,Total,0.05961269280091621
254,South,Solids,0.11599152562114372
254,South,Liquid,0.1270158918737902
254,West,Total,0.05964147323183448
254,West,Solids,0.11851349627570668
254,West,Liquid,0.12584930388642893
255,North,Total,0.07290475042683393
255,North,Solids,0.1280594089243102
255,North,Liquid,0.17137038951418174
255,South,Total,0.06394288512198025
255,South,Solids,0.10486039496785479
255,South,Liquid,0.16463903548992842
255,West,Total,0.0637468865981854
255,West,Solids,0.10732947872339972
255,West,Liquid,0.1581699371634464
256,North,Total,0.06952255529379534
256,North,Solids,0.17165278732406494
256,North,Liquid,0.10568412577044922
256,South,Total,0.06128906960176243
256,South,Solids,0.13901430983867533
256,South,Liquid,0.10480724314909272
256,West,Total,0.06199384856863637
256,West,Solids,0.1428886043764418
256,West,Liquid,0.10414026357576277
257,North,Total,0.07307969956857764
257,North,Solids,0.13191066261196918
257,North,Liquid,0.1672390409463542
257,South,Total,0.06450672559964621
257,South,Solids,0.10856207145188713
257,South,Liquid,0.15936855841550812
257,West,Total,0.06389127240715593
257,West,Solids,0.11097857509297653
257,West,Liquid,0.15199715465882332
258,North,Total,0.0649457872183511
258,North,Solids,0.16165367332445685
258,North,Liquid,0.10635585145585659
258,South,Total,0.05960123650289725
258,South,Solids,0.13518836628761347
258,South,Liquid,0.1055758945136382
258,West,Total,0.059803556107400284
258,West,Solids,0.13771871991697032
258,West,Liquid,0.10494120677480417
259,North,Total,0.062213432854893856
259,North,Solids,0.15918148129329432
259,North,Liquid,0.11064863578855251
259,South,Total,0.05875310710144742
259,South,Solids,0.13294076126512386
259,South,Liquid,0.10931861715494492
259,West,Total,0.05857146611106431
259,West,Solids,0.1358339075843449
259,West,Liquid,0.1081645913757904
260,North,Total,0.07103389830654123
260,North,Solids,0.168406179192704
260,North,Liquid,0.1168220413671962
260,South,Total,0.06292128299580158
260,South,Solids,0.13933431978879515
260,South,Liquid,0.11324988366905836
260,West,Total,0.06277237632974908
260,West,Solids,0.14207366992778278
260,West,Liquid,0.1097426817904744
261,North,Total,0.06948983838361636
261,North,Solids,0.12285610800040574
261,North,Liquid,0.15502835314844599
261,South,Total,0.061472736792705866
261,South,Solids,0.10165085221710186
261,South,Liquid,0.15337717532328174
261,West,Total,0.062052753088636205
261,West,Solids,0.10396407364654675
261,West,Liquid,0.15213691908360458
262,North,Total,0.06571918035313991
262,North,Solids,0.15525153982590928
262,North,Liquid,0.1129147943590108
262,South,Total,0.059998514851531445
262,South,Solids,0.12874787367854812
262,South,Liquid,0.11190905029275626
262,West,Total,0.060192429541020075
262,West,Solids,0.13123237681127228
262,West,Liquid,0.11113516359331937
263,North,Total,0.07146242483100419
263,North,Solids,0.16100366048574188
263,North,Liquid,0.12365132840324294
263,South,Total,0.063338019912596
263,South,Solids,0.1346699880002193
263,South,Liquid,0.119035198384677
263,West,Total,0.06307637022721688
263,West,Solids,0.13721170615097408
263,West,Liquid,0.11456704359553366
264,North,Total,0.06743566093309286
264,North,Solids,0.1997918641133568
264,North,Liquid,0.09657349133482042
264,South,Total,0.06093268415622787
264,South,Solids,0.16232023814164329
264,South,Liquid,0.09533478409541832
264,West,Total,0.06116693943292404
264,West,Solids,0.16627692275047215
264,West,Liquid,0.09441952932062674
265,North,Total,0.07382941230604756
265,North,Solids,0.1351308072193658
265,North,Liquid,0.15595477270214414
265,South,Total,0.06410024291525811
265,South,Solids,0.11179027907039477
265,South,Liquid,0.14967872141093908
265,West,Total,0.06413438498849564
265,West,Solids,0.11398580357078812
265,West,Liquid,0.14365091318852313
266,North,Total,0.06924869755048191
266,North,Solids,0.1340904811539923
266,North,Liquid,0.13869316699482467
266,South,Total,0.061499861352385485
266,South,Solids,0.1105417052769019
266,South,Liquid,0.13680114443296346
266,West,Total,0.06184868865102497
266,West,Solids,0.11286581812647795
266,West,Liquid,0.1351268657234517
267,North,Total,0.06701777430915842
267,North,Solids,0.1537934805764837
267,North,Liquid,0.1203200572968344
267,South,Total,0.060873340749202434
267,South,Solids,0.1262608065475966
267,South,Liquid,0.11833017632174245
267,West,Total,0.060875600258591164
267,West,Solids,0.12900986926815233
267,West,Liquid,0.1165513580809113
268,North,Total,0.07246285479777131
268,North,Solids,0.1298888145567873
268,North,Liquid,0.15997643269303238
268,South,Total,0.06320459896508375
268,South,Solids,0.10624933289599225
268,South,Liquid,0.1551694160134715
268,West,Total,0.06343502239255772
268,West,Solids,0.10888173936982745
268,West,Liquid,0.15043995277364658
269,North,Total,0.07054911349222834
269,North,Solids,0.13249296446066317
269,North,Liquid,0.14185787401769342
269,South,Total,0.062031603309531565
269,South,Solids,0.10950651202798678
269,South,Liquid,0.1395615320273606
269,West,Total,0.0625254727337613
269,West,Solids,0.11196970003176944
269,West,Liquid,0.1375297338854401
270,North,Total,0.06943256139841289
270,North,Solids,0.15126292780123146
270,North,Liquid,0.11472663368402741
270,South,Total,0.061539163670201326
270,South,Solids,0.12689481320959953
270,South,Liquid,0.11355693978507464
270,West,Total,0.06201882100356945
270,West,Solids,0.12919879425298308
270,West,Liquid,0.11261544244600004
271,North,Total,0.07340859854827621
271,North,Solids,0.18343055977943581
271,North,Liquid,0.11740356472659498
271,South,Total,0.06438675643626249
271,South,Solids,0.15127250072059353
271,South,Liquid,0.11215877018019092
271,West,Total,0.0640688840714163
271,West,Solids,0.154707927032486
271,West,Liquid,0.10716844982615788
272,North,Total,0.0755802911897001
272,North,Solids,0.15562109945905261
272,North,Liquid,0.14747646546844162
272,South,Total,0.06617636223105329
272,South,Solids,0.12905786783935214
272,South,Liquid,0.13783958460246643
272,West,Total,0.06510144211466988
272,West,Solids,0.13173194690392814
272,West,Liquid,0.12877232901615338
273,North,Total,0.07899824859874846
273,North,Solids,0.1280654076881247
273,North,Liquid,0.20923015908944892
273,South,Total,0.0680135216014325
273,South,Solids,0.10433256191327601
273,South,Liquid,0.19287309001789119
273,West,Total,0.06685151872170855
273,West,Solids,0.1070917869803776
273,West,Liquid,0.1778503739012351
274,North,Total,0.07213419801548115
274,North,Solids,0.12777053246137401
274,North,Liquid,0.14865890286902092
274,South,Total,0.06234750632103783
274,South,Solids,0.10455700306645942
274,South,Liquid,0.14718990867963272
274,West,Total,0.06314193838202992
274,West,Solids,0.1070094148999608
274,West,Liquid,0.1459791361938779
275,North,Total,0.07031819513247173
275,North,Solids,0.13850707665490997
275,North,Liquid,0.1317957977743792
275,South,Total,0.061794418448579636
275,South,Solids,0.1144275126760943
275,South,Liquid,0.1299511767371874
275,West,Total,0.06237764695934651
275,West,Solids,0.1171437775218634
275,West,Liquid,0.12829000420017875
276,North,Total,0.06804345422970114
276,North,Solids,0.150122561274516
276,North,Liquid,0.12231628533621741
276,South,Total,0.060926991846027796
276,South,Solids,0.1218585580095045
276,South,Liquid,0.12098544218437882
276,West,Total,0.061366639965946386
276,West,Solids,0.12516806408826123
276,West,Liquid,0.11997120084663955
277,North,Total,0.0706793800236016
277,North,Solids,0.17728856652870212
277,North,Liquid,0.1047368725380503
277,South,Total,0.061980982051068494
277,South,Solids,0.1442200760715708
277,South,Liquid,0.10344439747841588
277,West,Total,0.062478069956313206
277,West,Solids,0.14739211815636158
277,West,Liquid,0.10242606850704859
278,North,Total,0.06976739999707825
278,North,Solids,0.1469249916814784
278,North,Liquid,0.11804575547735262
278,South,Total,0.06149436338958484
278,South,Solids,0.12281800537666832
278,South,Liquid,0.11689007169007028
278,West,Total,0.06202282302901377
278,West,Solids,0.12501808128752212
278,West,Liquid,0.11596977539720572
279,North,Total,0.0695820609491433
279,North,Solids,0.15439725401511373
279,North,Liquid,0.12180750576419168
279,South,Total,0.061981914685558324
279,South,Solids,0.12666317370482505
279,South,Liquid,0.11953107557934807
279,West,Total,0.062099740757815006
279,West,Solids,0.12934388248875317
279,West,Liquid,0.1174165411396209
280,North,Total,0.06338339190424062
280,North,Solids,0.21063334200788747
280,North,Liquid,0.08947900865254695
280,South,Total,0.0589222050924209
280,South,Solids,0.17365077034911441
280,South,Liquid,0.0887016269062519
280,West,Total,0.05906507021988539
280,West,Solids,0.17773891830607869
280,West,Liquid,0.08810398077143361
281,North,Total,0.06752575980956504
281,North,Solids,0.17146393422092832
281,North,Liquid,0.10405486104445782
281,South,Total,0.060846637809495875
281,South,Solids,0.14336398288959257
281,South,Liquid,0.10268634649204703
281,West,Total,0.061147611884154025
281,West,Solids,0.146392504276743
281,West,Liquid,0.10151000000347887
282,North,Total,0.07262796426585899
282,North,Solids,0.121290831561604
282,North,Liquid,0.16836951897299826
282,South,Total,0.06289876606392367
282,South,Solids,0.09972482953227717
